country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
Netherlands,Netherlands,week,2014,9,35,2014-09-03,2678,2576,102,3.959627329192557
Netherlands,Netherlands,week,2014,9,36,2014-09-10,2630,2570,60,2.3346303501945442
Netherlands,Netherlands,week,2014,9,37,2014-09-17,2529,2640,-111,-4.204545454545453
Netherlands,Netherlands,week,2014,9,38,2014-09-24,2594,2633,-39,-1.4812001519179603
Netherlands,Netherlands,week,2014,10,39,2014-10-01,2483,2683,-200,-7.454342154304882
Netherlands,Netherlands,week,2014,10,40,2014-10-08,2639,2713,-74,-2.7276078142277953
Netherlands,Netherlands,week,2014,10,41,2014-10-15,2615,2763,-148,-5.356496561708298
Netherlands,Netherlands,week,2014,10,42,2014-10-22,2646,2739,-93,-3.3953997809419576
Netherlands,Netherlands,week,2014,10,43,2014-10-29,2562,2832,-270,-9.533898305084747
Netherlands,Netherlands,week,2014,11,44,2014-11-05,2647,2815,-168,-5.968028419182943
Netherlands,Netherlands,week,2014,11,45,2014-11-12,2650,2798,-148,-5.2894924946390205
Netherlands,Netherlands,week,2014,11,46,2014-11-19,2779,2902,-123,-4.238456237077884
Netherlands,Netherlands,week,2014,11,47,2014-11-26,2777,2908,-131,-4.504814305364519
Netherlands,Netherlands,week,2014,12,48,2014-12-03,2782,2907,-125,-4.2999656002752005
Netherlands,Netherlands,week,2014,12,49,2014-12-10,2868,3013,-145,-4.812479256554923
Netherlands,Netherlands,week,2014,12,50,2014-12-17,3097,3129,-32,-1.0226909555768628
Netherlands,Netherlands,week,2014,12,51,2014-12-24,3129,3072,57,1.85546875
Netherlands,Netherlands,week,2015,1,2,2015-01-15,3429,3359,70,2.0839535576064208
Netherlands,Netherlands,week,2015,1,3,2015-01-22,3377,3364,13,0.3864447086801448
Netherlands,Netherlands,week,2015,1,4,2015-01-29,3353,3322,31,0.9331727874774174
Netherlands,Netherlands,week,2015,2,5,2015-02-05,3322,3322,0,0
Netherlands,Netherlands,week,2015,2,6,2015-02-12,3272,3272,0,0
Netherlands,Netherlands,week,2015,2,7,2015-02-19,3311,3311,0,0
Netherlands,Netherlands,week,2015,2,8,2015-02-26,3381,3328,53,1.5925480769230802
Netherlands,Netherlands,week,2015,3,9,2015-03-05,3207,3185,22,0.6907378335949659
Netherlands,Netherlands,week,2015,3,10,2015-03-12,3222,3171,51,1.608325449385049
Netherlands,Netherlands,week,2015,3,11,2015-03-19,3086,3086,0,0
Netherlands,Netherlands,week,2015,3,12,2015-03-26,3052,3042,10,0.32873109796187805
Netherlands,Netherlands,week,2015,4,13,2015-04-02,3084,3037,47,1.547579848534724
Netherlands,Netherlands,week,2015,4,14,2015-04-09,2839,2900,-61,-2.1034482758620783
Netherlands,Netherlands,week,2015,4,15,2015-04-16,2888,2860,28,0.9790209790209872
Netherlands,Netherlands,week,2015,4,16,2015-04-23,2893,2760,133,4.818840579710141
Netherlands,Netherlands,week,2015,4,17,2015-04-30,2829,2778,51,1.8358531317494595
Netherlands,Netherlands,week,2015,5,18,2015-05-07,2674,2754,-80,-2.904865649963682
Netherlands,Netherlands,week,2015,5,19,2015-05-14,2741,2771,-30,-1.082641645615297
Netherlands,Netherlands,week,2015,5,20,2015-05-21,2721,2721,0,0
Netherlands,Netherlands,week,2015,5,21,2015-05-28,2566,2713,-147,-5.418356063398448
Netherlands,Netherlands,week,2015,6,22,2015-06-04,2660,2701,-41,-1.5179563124768691
Netherlands,Netherlands,week,2015,6,23,2015-06-11,2595,2624,-29,-1.105182926829272
Netherlands,Netherlands,week,2015,6,24,2015-06-18,2680,2643,37,1.39992432841467
Netherlands,Netherlands,week,2015,6,25,2015-06-25,2559,2601,-42,-1.6147635524798147
Netherlands,Netherlands,week,2015,7,26,2015-07-02,2547,2619,-72,-2.749140893470795
Netherlands,Netherlands,week,2015,7,27,2015-07-09,2848,2725,123,4.513761467889907
Netherlands,Netherlands,week,2015,7,28,2015-07-16,2587,2627,-40,-1.5226494099733543
Netherlands,Netherlands,week,2015,7,29,2015-07-23,2567,2674,-107,-4.0014958863126395
Netherlands,Netherlands,week,2015,7,30,2015-07-30,2548,2571,-23,-0.8945935433683445
Netherlands,Netherlands,week,2015,8,31,2015-08-06,2490,2510,-20,-0.7968127490039763
Netherlands,Netherlands,week,2015,8,32,2015-08-13,2544,2628,-84,-3.1963470319634695
Netherlands,Netherlands,week,2015,8,33,2015-08-20,2529,2568,-39,-1.518691588785046
Netherlands,Netherlands,week,2015,8,34,2015-08-27,2519,2612,-93,-3.5604900459418047
Netherlands,Netherlands,week,2015,9,35,2015-09-03,2527,2576,-49,-1.9021739130434838
Netherlands,Netherlands,week,2015,9,36,2015-09-10,2510,2570,-60,-2.3346303501945584
Netherlands,Netherlands,week,2015,9,37,2015-09-17,2599,2640,-41,-1.5530303030302974
Netherlands,Netherlands,week,2015,9,38,2015-09-24,2633,2633,0,0
Netherlands,Netherlands,week,2015,10,39,2015-10-01,2683,2683,0,0
Netherlands,Netherlands,week,2015,10,40,2015-10-08,2742,2713,29,1.0689273866568527
Netherlands,Netherlands,week,2015,10,41,2015-10-15,2690,2763,-73,-2.642055736518273
Netherlands,Netherlands,week,2015,10,42,2015-10-22,2712,2739,-27,-0.9857612267250744
Netherlands,Netherlands,week,2015,10,43,2015-10-29,2832,2832,0,0
Netherlands,Netherlands,week,2015,11,44,2015-11-05,2824,2815,9,0.31971580817051404
Netherlands,Netherlands,week,2015,11,45,2015-11-12,2692,2798,-106,-3.7884203002144403
Netherlands,Netherlands,week,2015,11,46,2015-11-19,2599,2902,-303,-10.441075120606484
Netherlands,Netherlands,week,2015,11,47,2015-11-26,2806,2908,-102,-3.507565337001367
Netherlands,Netherlands,week,2015,12,48,2015-12-03,2721,2907,-186,-6.398348813209495
Netherlands,Netherlands,week,2015,12,49,2015-12-10,2759,3013,-254,-8.430136076999673
Netherlands,Netherlands,week,2015,12,50,2015-12-17,2844,3129,-285,-9.10834132310643
Netherlands,Netherlands,week,2015,12,51,2015-12-24,2881,3072,-191,-6.217447916666657
Netherlands,Netherlands,week,2016,1,2,2016-01-15,3075,3359,-284,-8.454897290860373
Netherlands,Netherlands,week,2016,1,3,2016-01-22,3062,3364,-302,-8.977407847800237
Netherlands,Netherlands,week,2016,1,4,2016-01-29,3201,3322,-121,-3.642384105960261
Netherlands,Netherlands,week,2016,2,5,2016-02-05,3103,3322,-219,-6.592414208308256
Netherlands,Netherlands,week,2016,2,6,2016-02-12,3036,3272,-236,-7.212713936430319
Netherlands,Netherlands,week,2016,2,7,2016-02-19,3027,3311,-284,-8.57746904258532
Netherlands,Netherlands,week,2016,2,8,2016-02-26,3319,3328,-9,-0.2704326923076934
Netherlands,Netherlands,week,2016,3,9,2016-03-04,3185,3185,0,0
Netherlands,Netherlands,week,2016,3,10,2016-03-11,3151,3171,-20,-0.6307158625039335
Netherlands,Netherlands,week,2016,3,11,2016-03-18,3062,3086,-24,-0.7777057679844432
Netherlands,Netherlands,week,2016,3,12,2016-03-25,3028,3042,-14,-0.4602235371466037
Netherlands,Netherlands,week,2016,4,13,2016-04-01,3037,3037,0,0
Netherlands,Netherlands,week,2016,4,14,2016-04-08,3010,2900,110,3.7931034482758577
Netherlands,Netherlands,week,2016,4,15,2016-04-15,2767,2860,-93,-3.2517482517482534
Netherlands,Netherlands,week,2016,4,16,2016-04-22,2751,2760,-9,-0.326086956521749
Netherlands,Netherlands,week,2016,4,17,2016-04-29,2742,2778,-36,-1.2958963282937361
Netherlands,Netherlands,week,2016,5,18,2016-05-06,2754,2754,0,0
Netherlands,Netherlands,week,2016,5,19,2016-05-13,2952,2771,181,6.531937928545645
Netherlands,Netherlands,week,2016,5,20,2016-05-20,2671,2721,-50,-1.837559720690919
Netherlands,Netherlands,week,2016,5,21,2016-05-27,2713,2713,0,0
Netherlands,Netherlands,week,2016,6,22,2016-06-03,2682,2701,-19,-0.7034431691965892
Netherlands,Netherlands,week,2016,6,23,2016-06-10,2587,2624,-37,-1.4100609756097668
Netherlands,Netherlands,week,2016,6,24,2016-06-17,2620,2643,-23,-0.8702232311766949
Netherlands,Netherlands,week,2016,6,25,2016-06-24,2597,2601,-4,-0.15378700499807962
Netherlands,Netherlands,week,2016,7,26,2016-07-01,2609,2619,-10,-0.3818251240931545
Netherlands,Netherlands,week,2016,7,27,2016-07-08,2693,2725,-32,-1.1743119266055118
Netherlands,Netherlands,week,2016,7,28,2016-07-15,2627,2627,0,0
Netherlands,Netherlands,week,2016,7,29,2016-07-22,2753,2674,79,2.954375467464459
Netherlands,Netherlands,week,2016,7,30,2016-07-29,2542,2571,-29,-1.127965772073125
Netherlands,Netherlands,week,2016,8,31,2016-08-05,2500,2510,-10,-0.3984063745019881
Netherlands,Netherlands,week,2016,8,32,2016-08-12,2558,2628,-70,-2.6636225266362175
Netherlands,Netherlands,week,2016,8,33,2016-08-19,2568,2568,0,0
Netherlands,Netherlands,week,2016,8,34,2016-08-26,2701,2612,89,3.4073506891270995
Netherlands,Netherlands,week,2016,9,35,2016-09-02,2591,2576,15,0.5822981366459601
Netherlands,Netherlands,week,2016,9,36,2016-09-09,2584,2570,14,0.5447470817120603
Netherlands,Netherlands,week,2016,9,37,2016-09-16,2725,2640,85,3.219696969696969
Netherlands,Netherlands,week,2016,9,38,2016-09-23,2500,2633,-133,-5.051272312950999
Netherlands,Netherlands,week,2016,9,39,2016-09-30,2665,2683,-18,-0.6708907938874376
Netherlands,Netherlands,week,2016,10,40,2016-10-07,2683,2713,-30,-1.1057869517139665
Netherlands,Netherlands,week,2016,10,41,2016-10-14,2934,2763,171,6.188925081433226
Netherlands,Netherlands,week,2016,10,42,2016-10-21,2744,2739,5,0.1825483753194561
Netherlands,Netherlands,week,2016,10,43,2016-10-28,2948,2832,116,4.096045197740111
Netherlands,Netherlands,week,2016,11,44,2016-11-04,2731,2815,-84,-2.9840142095914786
Netherlands,Netherlands,week,2016,11,45,2016-11-11,2912,2798,114,4.074338813438175
Netherlands,Netherlands,week,2016,11,46,2016-11-18,2902,2902,0,0
Netherlands,Netherlands,week,2016,11,47,2016-11-25,2908,2908,0,0
Netherlands,Netherlands,week,2016,12,48,2016-12-02,2949,2907,42,1.4447884416924666
Netherlands,Netherlands,week,2016,12,49,2016-12-09,3042,3013,29,0.9624958513109902
Netherlands,Netherlands,week,2016,12,50,2016-12-16,3129,3129,0,0
Netherlands,Netherlands,week,2016,12,51,2016-12-23,3072,3072,0,0
Netherlands,Netherlands,week,2017,1,2,2017-01-15,3637,3359,278,8.27627270020838
Netherlands,Netherlands,week,2017,1,3,2017-01-22,3487,3364,123,3.656361474435201
Netherlands,Netherlands,week,2017,1,4,2017-01-29,3626,3322,304,9.151113786875385
Netherlands,Netherlands,week,2017,2,5,2017-02-05,3574,3322,252,7.58579169175195
Netherlands,Netherlands,week,2017,2,6,2017-02-12,3446,3272,174,5.3178484107579465
Netherlands,Netherlands,week,2017,2,7,2017-02-19,3417,3311,106,3.2014497130776363
Netherlands,Netherlands,week,2017,2,8,2017-02-26,3328,3328,0,0
Netherlands,Netherlands,week,2017,3,9,2017-03-05,3152,3185,-33,-1.036106750392463
Netherlands,Netherlands,week,2017,3,10,2017-03-12,3054,3171,-117,-3.689687795648055
Netherlands,Netherlands,week,2017,3,11,2017-03-19,2843,3086,-243,-7.874270900842518
Netherlands,Netherlands,week,2017,3,12,2017-03-26,2778,3042,-264,-8.6785009861933
Netherlands,Netherlands,week,2017,4,13,2017-04-02,2850,3037,-187,-6.157392163319059
Netherlands,Netherlands,week,2017,4,14,2017-04-09,2764,2900,-136,-4.689655172413794
Netherlands,Netherlands,week,2017,4,15,2017-04-16,2810,2860,-50,-1.7482517482517466
Netherlands,Netherlands,week,2017,4,16,2017-04-23,2713,2760,-47,-1.7028985507246404
Netherlands,Netherlands,week,2017,4,17,2017-04-30,2778,2778,0,0
Netherlands,Netherlands,week,2017,5,18,2017-05-07,2769,2754,15,0.5446623093681779
Netherlands,Netherlands,week,2017,5,19,2017-05-14,2802,2771,31,1.1187297004691317
Netherlands,Netherlands,week,2017,5,20,2017-05-21,2801,2721,80,2.940095553105479
Netherlands,Netherlands,week,2017,5,21,2017-05-28,2772,2713,59,2.1747143383707908
Netherlands,Netherlands,week,2017,6,22,2017-06-04,2701,2701,0,0
Netherlands,Netherlands,week,2017,6,23,2017-06-11,2624,2624,0,0
Netherlands,Netherlands,week,2017,6,24,2017-06-18,2643,2643,0,0
Netherlands,Netherlands,week,2017,6,25,2017-06-25,2627,2601,26,0.9996155324875104
Netherlands,Netherlands,week,2017,7,26,2017-07-02,2691,2619,72,2.7491408934707806
Netherlands,Netherlands,week,2017,7,27,2017-07-09,2697,2725,-28,-1.027522935779814
Netherlands,Netherlands,week,2017,7,28,2017-07-16,2520,2627,-107,-4.073087171678722
Netherlands,Netherlands,week,2017,7,29,2017-07-23,2674,2674,0,0
Netherlands,Netherlands,week,2017,7,30,2017-07-30,2571,2571,0,0
Netherlands,Netherlands,week,2017,8,31,2017-08-06,2510,2510,0,0
Netherlands,Netherlands,week,2017,8,32,2017-08-13,2657,2628,29,1.1035007610350078
Netherlands,Netherlands,week,2017,8,33,2017-08-20,2540,2568,-28,-1.0903426791277155
Netherlands,Netherlands,week,2017,8,34,2017-08-27,2545,2612,-67,-2.565084226646249
Netherlands,Netherlands,week,2017,9,35,2017-09-03,2576,2576,0,0
Netherlands,Netherlands,week,2017,9,36,2017-09-10,2570,2570,0,0
Netherlands,Netherlands,week,2017,9,37,2017-09-17,2707,2640,67,2.537878787878782
Netherlands,Netherlands,week,2017,9,38,2017-09-24,2715,2633,82,3.114318268135193
Netherlands,Netherlands,week,2017,10,39,2017-10-01,2669,2683,-14,-0.5218039508013419
Netherlands,Netherlands,week,2017,10,40,2017-10-08,2641,2713,-72,-2.653888684113525
Netherlands,Netherlands,week,2017,10,41,2017-10-15,2763,2763,0,0
Netherlands,Netherlands,week,2017,10,42,2017-10-22,2706,2739,-33,-1.2048192771084416
Netherlands,Netherlands,week,2017,10,43,2017-10-29,2676,2832,-156,-5.508474576271183
Netherlands,Netherlands,week,2017,11,44,2017-11-05,2726,2815,-89,-3.161634103019537
Netherlands,Netherlands,week,2017,11,45,2017-11-12,2797,2798,-1,-0.03573981415297567
Netherlands,Netherlands,week,2017,11,46,2017-11-19,2916,2902,14,0.4824259131633397
Netherlands,Netherlands,week,2017,11,47,2017-11-26,2917,2908,9,0.30949105914717734
Netherlands,Netherlands,week,2017,12,48,2017-12-03,2886,2907,-21,-0.7223942208462404
Netherlands,Netherlands,week,2017,12,49,2017-12-10,3027,3013,14,0.46465316959840663
Netherlands,Netherlands,week,2017,12,50,2017-12-17,3218,3129,89,2.844359220198143
Netherlands,Netherlands,week,2017,12,51,2017-12-24,3079,3072,7,0.2278645833333286
Netherlands,Netherlands,week,2018,1,2,2018-01-15,3359,3359,0,0
Netherlands,Netherlands,week,2018,1,3,2018-01-22,3364,3364,0,0
Netherlands,Netherlands,week,2018,1,4,2018-01-29,3322,3322,0,0
Netherlands,Netherlands,week,2018,2,5,2018-02-05,3403,3322,81,2.4382901866345463
Netherlands,Netherlands,week,2018,2,6,2018-02-12,3513,3272,241,7.365525672371632
Netherlands,Netherlands,week,2018,2,7,2018-02-19,3660,3311,349,10.54062216852914
Netherlands,Netherlands,week,2018,2,8,2018-02-26,3691,3328,363,10.90745192307692
Netherlands,Netherlands,week,2018,3,9,2018-03-05,3937,3185,752,23.610675039246473
Netherlands,Netherlands,week,2018,3,10,2018-03-12,4092,3171,921,29.044465468306527
Netherlands,Netherlands,week,2018,3,11,2018-03-19,3733,3086,647,20.965651328580677
Netherlands,Netherlands,week,2018,3,12,2018-03-26,3430,3042,388,12.754766600920448
Netherlands,Netherlands,week,2018,4,13,2018-04-02,3225,3037,188,6.190319394138939
Netherlands,Netherlands,week,2018,4,14,2018-04-09,3040,2900,140,4.827586206896555
Netherlands,Netherlands,week,2018,4,15,2018-04-16,2860,2860,0,0
Netherlands,Netherlands,week,2018,4,16,2018-04-23,2760,2760,0,0
Netherlands,Netherlands,week,2018,4,17,2018-04-30,2663,2778,-115,-4.139668826493875
Netherlands,Netherlands,week,2018,5,18,2018-05-07,2645,2754,-109,-3.9578794480755306
Netherlands,Netherlands,week,2018,5,19,2018-05-14,2641,2771,-130,-4.691447130999634
Netherlands,Netherlands,week,2018,5,20,2018-05-21,2606,2721,-115,-4.226387357589118
Netherlands,Netherlands,week,2018,5,21,2018-05-28,2674,2713,-39,-1.4375230372281607
Netherlands,Netherlands,week,2018,6,22,2018-06-04,2776,2701,75,2.7767493520918265
Netherlands,Netherlands,week,2018,6,23,2018-06-11,2679,2624,55,2.0960365853658516
Netherlands,Netherlands,week,2018,6,24,2018-06-18,2557,2643,-86,-3.253878168747633
Netherlands,Netherlands,week,2018,6,25,2018-06-25,2601,2601,0,0
Netherlands,Netherlands,week,2018,7,26,2018-07-02,2619,2619,0,0
Netherlands,Netherlands,week,2018,7,27,2018-07-09,2726,2725,1,0.036697247706428016
Netherlands,Netherlands,week,2018,7,28,2018-07-16,2671,2627,44,1.6749143509706954
Netherlands,Netherlands,week,2018,7,29,2018-07-23,2704,2674,30,1.1219147344801854
Netherlands,Netherlands,week,2018,7,30,2018-07-30,2767,2571,196,7.623492804356275
Netherlands,Netherlands,week,2018,8,31,2018-08-06,2760,2510,250,9.960159362549788
Netherlands,Netherlands,week,2018,8,32,2018-08-13,2745,2628,117,4.452054794520549
Netherlands,Netherlands,week,2018,8,33,2018-08-20,2605,2568,37,1.440809968847347
Netherlands,Netherlands,week,2018,8,34,2018-08-27,2612,2612,0,0
Netherlands,Netherlands,week,2018,9,35,2018-09-03,2527,2576,-49,-1.9021739130434838
Netherlands,Netherlands,week,2018,9,36,2018-09-10,2613,2570,43,1.6731517509727496
Netherlands,Netherlands,week,2018,9,37,2018-09-17,2539,2640,-101,-3.825757575757578
Netherlands,Netherlands,week,2018,9,38,2018-09-24,2706,2633,73,2.7725028484618264
Netherlands,Netherlands,week,2018,10,39,2018-10-01,2696,2683,13,0.48453224002982154
Netherlands,Netherlands,week,2018,10,40,2018-10-08,2806,2713,93,3.4279395503133117
Netherlands,Netherlands,week,2018,10,41,2018-10-15,2760,2763,-3,-0.1085776330075987
Netherlands,Netherlands,week,2018,10,42,2018-10-22,2739,2739,0,0
Netherlands,Netherlands,week,2018,10,43,2018-10-29,2671,2832,-161,-5.685028248587571
Netherlands,Netherlands,week,2018,11,44,2018-11-05,2815,2815,0,0
Netherlands,Netherlands,week,2018,11,45,2018-11-12,2798,2798,0,0
Netherlands,Netherlands,week,2018,11,46,2018-11-19,2761,2902,-141,-4.858718125430741
Netherlands,Netherlands,week,2018,11,47,2018-11-26,2859,2908,-49,-1.6850068775790845
Netherlands,Netherlands,week,2018,12,48,2018-12-03,2907,2907,0,0
Netherlands,Netherlands,week,2018,12,49,2018-12-10,2968,3013,-45,-1.4935280451377366
Netherlands,Netherlands,week,2018,12,50,2018-12-17,3017,3129,-112,-3.579418344519013
Netherlands,Netherlands,week,2018,12,51,2018-12-24,3041,3072,-31,-1.0091145833333428
Netherlands,Netherlands,week,2019,1,2,2019-01-15,3262,3359,-97,-2.8877642155403436
Netherlands,Netherlands,week,2019,1,3,2019-01-22,3150,3364,-214,-6.361474435196186
Netherlands,Netherlands,week,2019,1,4,2019-01-29,3178,3322,-144,-4.334738109572541
Netherlands,Netherlands,week,2019,2,5,2019-02-05,3143,3322,-179,-5.388320288982541
Netherlands,Netherlands,week,2019,2,6,2019-02-12,3185,3272,-87,-2.6589242053789803
Netherlands,Netherlands,week,2019,2,7,2019-02-19,3252,3311,-59,-1.7819389912413186
Netherlands,Netherlands,week,2019,2,8,2019-02-26,3222,3328,-106,-3.1850961538461604
Netherlands,Netherlands,week,2019,3,9,2019-03-05,3066,3185,-119,-3.736263736263737
Netherlands,Netherlands,week,2019,3,10,2019-03-12,3171,3171,0,0
Netherlands,Netherlands,week,2019,3,11,2019-03-19,3227,3086,141,4.5690213869086165
Netherlands,Netherlands,week,2019,3,12,2019-03-26,3042,3042,0,0
Netherlands,Netherlands,week,2019,4,13,2019-04-02,3013,3037,-24,-0.7902535396773089
Netherlands,Netherlands,week,2019,4,14,2019-04-09,2900,2900,0,0
Netherlands,Netherlands,week,2019,4,15,2019-04-16,2900,2860,40,1.3986013986014
Netherlands,Netherlands,week,2019,4,16,2019-04-23,3040,2760,280,10.14492753623189
Netherlands,Netherlands,week,2019,4,17,2019-04-30,2957,2778,179,6.443484521238304
Netherlands,Netherlands,week,2019,5,18,2019-05-07,2806,2754,52,1.8881626724763976
Netherlands,Netherlands,week,2019,5,19,2019-05-14,2771,2771,0,0
Netherlands,Netherlands,week,2019,5,20,2019-05-21,2821,2721,100,3.675119441381838
Netherlands,Netherlands,week,2019,5,21,2019-05-28,2873,2713,160,5.897530409141183
Netherlands,Netherlands,week,2019,6,22,2019-06-04,2732,2701,31,1.147723065531281
Netherlands,Netherlands,week,2019,6,23,2019-06-11,2736,2624,112,4.268292682926827
Netherlands,Netherlands,week,2019,6,24,2019-06-18,2650,2643,7,0.2648505486189947
Netherlands,Netherlands,week,2019,6,25,2019-06-25,2694,2601,93,3.575547866205312
Netherlands,Netherlands,week,2019,7,26,2019-07-02,2835,2619,216,8.24742268041237
Netherlands,Netherlands,week,2019,7,27,2019-07-09,2725,2725,0,0
Netherlands,Netherlands,week,2019,7,28,2019-07-16,2760,2627,133,5.062809288161404
Netherlands,Netherlands,week,2019,7,29,2019-07-23,2584,2674,-90,-3.365744203440528
Netherlands,Netherlands,week,2019,7,30,2019-07-30,3007,2571,436,16.95838195254764
Netherlands,Netherlands,week,2019,8,31,2019-08-06,2731,2510,221,8.804780876494036
Netherlands,Netherlands,week,2019,8,32,2019-08-13,2628,2628,0,0
Netherlands,Netherlands,week,2019,8,33,2019-08-20,2612,2568,44,1.7133956386292937
